registro_date_1;registro_time_1;registro_float_1;registro_float_2
2017-10-10;13:30:00;1.804.808.125;1577973.75
2017-10-10;13:35:00;1.757.481.875;1.539.920.125
2017-10-10;13:40:00;1.878.967.625;1622036
2017-10-10;13:45:00;1.959.073.625;1669292
2017-10-10;13:50:00;2017550.5;1.768.962.125
2017-10-10;13:55:00;2244575.75;2034099
2017-10-10;14:00:00;2174015;1.895.543.125
2017-10-10;14:05:00;2.022.110.625;1.763.602.125
2017-10-10;14:10:00;1.931.759.875;1640688.5
2017-10-10;14:15:00;1893475.75;1612996.5
2017-10-10;14:20:00;1891243.5;1599648.75
2017-10-10;14:25:00;1.819.345.875;1.532.192.875
2017-10-10;14:30:00;1665886.25;1.394.752.625
2017-10-10;14:35:00;1499669.25;1.223.964.125
2017-10-10;14:40:00;1572663.5;1285930
2017-10-10;14:45:00;1.718.100.125;1.408.241.375
2017-10-10;14:50:00;1.740.621.625;2163699
2017-10-10;14:55:00;1.717.098.625;1401323.25
2017-10-10;15:00:00;1.763.652.375;1474397
2017-10-10;15:05:00;1902730.5;1.599.229.375
2017-10-10;15:10:00;1773737.75;1473326.5
2017-10-10;15:15:00;1.815.010.125;1.505.631.875
2017-10-10;15:20:00;1.745.220.625;1435751.25
2017-10-10;15:25:00;1.773.317.125;1.463.817.125
2017-10-10;15:30:00;1731160.25;1.429.755.875
2017-10-10;15:35:00;1652336;1363040.5
2017-10-10;15:40:00;1917775.25;1661977
2017-10-10;15:45:00;1815789.25;1519927.75
2017-10-10;15:50:00;1884571;1587620.25
2017-10-10;15:55:00;1741083.75;1452225.25
2017-10-10;16:00:00;1.683.910.875;1.391.870.875
2017-10-10;16:05:00;1.711.156.125;1400602.25
2017-10-10;16:10:00;1.785.260.875;1.555.321.125
2017-10-10;16:15:00;1655110.75;1368877.25
2017-10-10;16:20:00;1.689.127.375;1421578
2017-10-10;16:25:00;1421393.5;1.208.063.375
2017-10-10;16:30:00;1.407.740.875;1181215.75
2017-10-10;16:35:00;1.471.348.125;1.249.188.875
2017-10-10;16:40:00;1528515.5;1304377
2017-10-10;16:45:00;1.535.573.125;1.285.812.125
2017-10-10;16:50:00;1628992;1.371.122.625
2017-10-10;16:55:00;1.429.644.625;1.177.086.375
2017-10-10;17:00:00;1423154.5;1192226.25
2017-10-10;17:05:00;1398047;1.130.904.875
2017-10-10;17:10:00;1.377.320.875;1108314.75
2017-10-10;17:15:00;1687943.5;1.275.888.875
2017-10-10;17:20:00;1.735.861.875;1300811.75
2017-10-10;17:25:00;1730327.75;1.302.697.125
2017-10-10;17:30:00;1716086;1281079
2017-10-10;17:35:00;1772995;1.331.882.375
2017-10-10;17:40:00;1742790;1294029.5
2017-10-10;17:45:00;1.586.672.125;1.204.748.625
2017-10-10;17:50:00;1.474.627.875;1130518.5
2017-10-10;17:55:00;1.454.582.625;1.128.779.125
2017-10-10;18:00:00;1.461.252.875;1116764.75
2017-10-10;18:05:00;1.440.035.625;1093075.25
2017-10-10;18:10:00;1.377.195.125;1040836.5
2017-10-10;18:15:00;1.339.202.125;10.087.530.625
2017-10-10;18:20:00;1355342.5;1.025.970.375
2017-10-10;18:25:00;1.338.969.125;1000262.25
2017-10-10;18:30:00;1368335.25;10.286.391.875
2017-10-10;18:35:00;1.434.686.125;1.094.390.125
2017-10-10;18:40:00;1378168.75;10.443.270.625
2017-10-10;18:45:00;1.354.372.875;10.181.866.875
2017-10-10;18:50:00;1364677;1.029.452.125
2017-10-10;18:55:00;1.346.987.875;1.008.925.125
2017-10-10;19:00:00;1.346.816.375;10.030.070.625
2017-10-10;19:05:00;1.301.972.125;972383
2017-10-10;19:10:00;1304796;975454.5
2017-10-10;19:15:00;1.217.574.375;9.111.974.375
2017-10-10;19:20:00;1.128.942.375;8.508.159.375
2017-10-10;19:25:00;1153397.25;8.719.485.625
2017-10-10;19:30:00;1.146.143.375;866429.5
2017-10-10;19:35:00;1.152.475.375;876224.25
2017-10-10;19:40:00;1.167.298.875;8.819.136.875
2017-10-10;19:45:00;1.141.331.625;855.988.375
2017-10-10;19:50:00;1129248;8.497.591.875
2017-10-10;19:55:00;1.118.035.625;841639.75
2017-10-10;20:00:00;1.125.582.625;850.353.125
2017-10-10;20:05:00;1148741.75;8.690.834.375
2017-10-10;20:10:00;1.144.809.875;866011.75
2017-10-10;20:15:00;1.141.054.125;863.910.125
2017-10-10;20:20:00;1138170.75;8.591.510.625
2017-10-10;20:25:00;1.129.975.375;8.467.769.375
2017-10-10;20:30:00;1125959.5;849.710.125
2017-10-10;20:35:00;1131723.5;855543.5
2017-10-10;20:40:00;1.152.310.375;875896.75
2017-10-10;20:45:00;1153489;870757.25
2017-10-10;20:50:00;1165775.25;8.918.153.125
2017-10-10;20:55:00;1.131.615.625;8.519.388.125
2017-10-10;21:00:00;1117119;839.794.375
2017-10-10;21:05:00;1.138.134.875;8.644.283.125
2017-10-10;21:10:00;1.119.678.625;841.591.375
2017-10-10;21:15:00;1136428.5;8.536.861.875
2017-10-10;21:20:00;1.127.397.625;845.535.375
2017-10-10;21:25:00;1165978;8.827.114.375
2017-10-10;21:30:00;1132975.75;8.526.771.875
2017-10-10;21:35:00;1109848.25;8.333.064.375
2017-10-10;21:40:00;1.131.027.375;849.156.875
2017-10-10;21:45:00;1.129.925.875;8.504.708.125
2017-10-10;21:50:00;1.124.614.375;8.505.620.625
2017-10-10;21:55:00;1134382.25;8.567.685.625
2017-10-10;22:00:00;1.116.994.125;8.438.698.125
2017-10-10;22:05:00;1.135.714.375;8.537.690.625
2017-10-10;22:10:00;1133509.75;849266.5
2017-10-10;22:15:00;1124763.5;846.261.375
2017-10-10;22:20:00;1.113.046.375;842932.5
2017-10-10;22:25:00;1122723.75;853032.25
2017-10-10;22:30:00;1144651;8.777.485.625
2017-10-10;22:35:00;1.140.153.125;863.757.375
2017-10-10;22:40:00;1122705.75;844248.75
2017-10-10;22:45:00;1.123.386.875;8.531.299.375
2017-10-10;22:50:00;1122209;863.720.625
2017-10-10;22:55:00;1.183.665.125;9.141.174.375
2017-10-10;23:00:00;1222451.75;9.477.159.375
2017-10-10;23:05:00;1216109.25;951.124.875
2017-10-10;23:10:00;1238180;9.714.480.625
2017-10-10;23:15:00;1201470;9.439.836.875
2017-10-10;23:20:00;1244326;1.002.035.875
2017-10-10;23:25:00;1715091.5;1418179.75
2017-10-10;23:30:00;1927428.25;1541339.25
2017-10-10;23:35:00;2.047.539.375;1666002.75
2017-10-10;23:40:00;2005618.25;1.604.907.125
2017-10-10;23:45:00;2.006.450.875;1599714.25
2017-10-10;23:50:00;1.981.838.625;1578164.75
2017-10-10;23:55:00;1931418;1547875.25
2017-10-11;00:00:00;2158803.25;1791426.25
2017-10-11;00:05:00;2516749.75;2176955.75
2017-10-11;00:10:00;2334551.75;1.974.047.125
2017-10-11;00:15:00;2399193.75;2.037.196.125
2017-10-11;00:20:00;1875496.75;1.571.166.875
2017-10-11;00:25:00;1.767.362.125;1.459.967.125
2017-10-11;00:30:00;1799829;1.498.307.125
2017-10-11;00:35:00;1.788.121.875;1.504.767.875
2017-10-11;00:40:00;1.675.099.625;1313533
2017-10-11;00:45:00;1655188.75;1.300.358.625
2017-10-11;00:50:00;1786741;1359867.75
2017-10-11;00:55:00;1.776.683.625;1348884.25
2017-10-11;01:00:00;1.769.376.875;1344567.75
2017-10-11;01:05:00;1577395.5;1.230.972.375
2017-10-11;01:10:00;1.540.362.375;1.207.623.875
2017-10-11;01:15:00;1736392;1.331.850.125
2017-10-11;01:20:00;1657844.5;1297072.75
2017-10-11;01:25:00;1636380.25;1277768
2017-10-11;01:30:00;1656901;1.296.189.625
2017-10-11;01:35:00;1656573.75;1.295.542.625
2017-10-11;01:40:00;1.674.212.625;1.314.285.625
2017-10-11;01:45:00;1.649.197.375;1287003.5
2017-10-11;01:50:00;1625173.5;1.270.680.875
2017-10-11;01:55:00;1666933.25;1311162.25
2017-10-11;02:00:00;1676662;1.326.807.375
2017-10-11;02:05:00;1.694.794.125;1.337.404.625
2017-10-11;02:10:00;1669652.5;1.315.679.125
2017-10-11;02:15:00;1769838;1415770
2017-10-11;02:20:00;1747121.25;1.399.561.375
2017-10-11;02:25:00;1743693.5;1.398.147.625
2017-10-11;02:30:00;1.799.714.125;1449035.75
2017-10-11;02:35:00;1810279.5;1459287.25
2017-10-11;02:40:00;1.781.130.875;1438105.5
2017-10-11;02:45:00;1.827.257.625;1471487.25
2017-10-11;02:50:00;1691124.5;1326563.75
2017-10-11;02:55:00;1658975;1293478.75
2017-10-11;03:00:00;1685358.5;1.319.114.875
2017-10-11;03:05:00;1.688.263.625;1318025.25
2017-10-11;03:10:00;1.717.959.875;1.361.395.375
2017-10-11;03:15:00;1.682.254.625;1315315.75
2017-10-11;03:20:00;1657774.75;1290802.25
2017-10-11;03:25:00;1.650.840.375;1.287.213.875
2017-10-11;03:30:00;1.700.859.125;1.346.981.875
2017-10-11;03:35:00;1715118;1.356.734.125
2017-10-11;03:40:00;1728322.5;1367212.5
2017-10-11;03:45:00;1.690.854.875;1.324.585.625
2017-10-11;03:50:00;1556927.5;1204231.25
2017-10-11;03:55:00;1.703.937.375;1.352.224.375
2017-10-11;04:00:00;1675762.25;1.337.243.125
2017-10-11;04:05:00;1.601.752.375;1.270.430.875
2017-10-11;04:10:00;1.576.492.125;1243424.75
2017-10-11;04:15:00;1.652.020.625;1303650.25
2017-10-11;04:20:00;1.684.696.875;1.327.204.375
2017-10-11;04:25:00;1669050.5;1311832.5
2017-10-11;04:30:00;1.711.450.625;1.345.214.125
2017-10-11;04:35:00;1.830.992.625;1.423.488.375
2017-10-11;04:40:00;1812982.5;1398516.75
2017-10-11;04:45:00;1.814.964.625;1.406.235.875
2017-10-11;04:50:00;1969066.25;1559865.25
2017-10-11;04:55:00;1910471.5;1496579.25
2017-10-11;05:00:00;1892271.5;1.472.442.125
2017-10-11;05:05:00;1941294.5;1.538.378.625
2017-10-11;05:10:00;1.935.462.125;1.530.786.625
2017-10-11;05:15:00;1.911.705.125;1.509.374.625
2017-10-11;05:20:00;1767512.25;1366350.25
2017-10-11;05:25:00;1786290.25;1.377.510.875
2017-10-11;05:30:00;2334478.25;1.901.017.875
2017-10-11;05:35:00;2202961;1753131.25
2017-10-11;05:40:00;2127514;1677677.5
2017-10-11;05:45:00;2186641;1.739.201.625
2017-10-11;05:50:00;2188626.75;1.774.714.375
2017-10-11;05:55:00;1.880.573.625;1.514.667.125
2017-10-11;06:00:00;1.765.408.375;1398324.75
2017-10-11;06:05:00;1.774.717.375;1.408.133.625
2017-10-11;06:10:00;1.894.104.125;1.552.689.125
2017-10-11;06:15:00;1.818.987.375;1.432.384.375
2017-10-11;06:20:00;1.872.377.125;1502473
2017-10-11;06:25:00;1.859.190.125;1492683.5
2017-10-11;06:30:00;1886532;1.525.296.125
2017-10-11;06:35:00;1.875.000.125;1500922
2017-10-11;06:40:00;1958321;1.591.629.875
2017-10-11;06:45:00;1.803.131.875;1453574.5
2017-10-11;06:50:00;1457557.5;1232479.75
2017-10-11;06:55:00;1.464.313.125;1.238.051.875
2017-10-11;07:00:00;2.033.135.875;1857075.25
2017-10-11;07:05:00;2162553.25;1.921.328.375
2017-10-11;07:10:00;1.994.793.375;1.730.644.625
2017-10-11;07:15:00;1.933.688.875;1616133
2017-10-11;07:20:00;1.895.639.125;1542649.75
2017-10-11;07:25:00;1.716.672.125;1378050.5
2017-10-11;07:30:00;1529183.5;1242088.25
2017-10-11;07:35:00;1661113.5;1350407.75
2017-10-11;07:40:00;1660409;1.357.811.625
2017-10-11;07:45:00;1.815.600.875;1.532.927.375
2017-10-11;07:50:00;1873518.5;1.589.838.375
2017-10-11;07:55:00;1646358;1370608.5
2017-10-11;08:00:00;1606715.5;1309423.25
2017-10-11;08:05:00;1678787.75;1389680.25
2017-10-11;08:10:00;1723343.25;1431575.5
2017-10-11;08:15:00;1.741.268.875;1456214.75
2017-10-11;08:20:00;1.697.045.125;1.441.287.625
2017-10-11;08:25:00;1628924.75;1.347.217.875
2017-10-11;08:30:00;1754397.75;1.447.738.125
2017-10-11;08:35:00;2.009.404.125;1594806.5
2017-10-11;08:40:00;2323043;1811967.75
2017-10-11;08:45:00;2412935.5;1.894.616.625
2017-10-11;08:50:00;2310625.75;1771631.25
2017-10-11;08:55:00;2393429.25;1.858.062.125
2017-10-11;09:00:00;2339799.5;1.823.424.375
2017-10-11;09:05:00;2245323.75;1.724.569.125
2017-10-11;09:10:00;2459297;1.986.470.875
2017-10-11;09:15:00;2319091.5;1895833.25
2017-10-11;09:20:00;2595215.75;2244755.75
2017-10-11;09:25:00;2271003.75;1830750
2017-10-11;09:30:00;2.090.191.375;1641634.5
2017-10-11;09:35:00;2050729.75;1619770.25
2017-10-11;09:40:00;2069047.75;1643245.25
2017-10-11;09:45:00;2.057.669.375;1.611.592.125
2017-10-11;09:50:00;2284646.75;1.849.302.375
2017-10-11;09:55:00;2142769;1.771.020.125
2017-10-11;10:00:00;2126341;1.729.702.125
2017-10-11;10:05:00;1983222.5;1.594.860.625
2017-10-11;10:10:00;2.004.192.375;1609189.5
2017-10-11;10:15:00;1.974.927.875;1598453.75
2017-10-11;10:20:00;2.068.994.875;1692992
2017-10-11;10:25:00;2120201.5;1749642.75
2017-10-11;10:30:00;2127140.75;1.729.384.875
2017-10-11;10:35:00;1.957.302.375;1585246
2017-10-11;10:40:00;1.977.512.625;1.568.007.625
2017-10-11;10:45:00;1957810;1.547.102.875
2017-10-11;10:50:00;1.700.936.875;1278997.75
2017-10-11;10:55:00;1.745.082.625;1.356.516.125
2017-10-11;11:00:00;1.729.463.125;1306959
2017-10-11;11:05:00;1629661.25;1216274.75
2017-10-11;11:10:00;1578724.25;1178759.75
2017-10-11;11:15:00;1.651.049.125;1241716.5
2017-10-11;11:20:00;1.698.747.625;1.285.004.125
2017-10-11;11:25:00;1.584.993.375;1.168.516.625
2017-10-11;11:30:00;1532681.75;1.113.994.125
2017-10-11;11:35:00;1497337.25;1109556.25
2017-10-11;11:40:00;1542479.25;1115305
2017-10-11;11:45:00;1.540.618.625;1.119.953.625
2017-10-11;11:50:00;1.589.720.875;1.168.054.125
2017-10-11;11:55:00;1.718.672.375;1.294.442.125
2017-10-11;12:00:00;2326338;1987931
2017-10-11;12:05:00;2180894.25;1.844.543.625
2017-10-11;12:10:00;1.911.789.875;1507295.25
2017-10-11;12:15:00;1859970.5;1.439.456.625
2017-10-11;12:20:00;1851666.5;1.440.483.125
2017-10-11;12:25:00;1.830.352.875;1.409.304.875
2017-10-11;12:30:00;1517491.75;1.221.352.125
2017-10-11;12:35:00;1.475.191.875;1.195.359.625
2017-10-11;12:40:00;1.536.840.875;1.300.575.125
2017-10-11;12:45:00;1.535.125.875;1254624.5
2017-10-11;12:50:00;1505916;1217665
2017-10-11;12:55:00;1555249;1264754.5
2017-10-11;13:00:00;1504263.5;1208280.25
2017-10-11;13:05:00;1500917.5;1208322
2017-10-11;13:10:00;1534649.25;1225820.75
2017-10-11;13:15:00;1.365.811.375;1.134.261.625
2017-10-11;13:20:00;1216195.25;985.013.375
2017-10-11;13:25:00;1198040.75;973.102.625
2017-10-11;13:30:00;1.103.461.875;8.708.980.625
2017-10-11;13:35:00;1.096.967.125;8.760.530.625
2017-10-11;13:40:00;1148930.5;9.537.041.875
2017-10-11;13:45:00;1.424.562.125;1184370
2017-10-11;13:50:00;1.572.120.375;1.309.300.875
2017-10-11;13:55:00;1517255.25;1278769.5
2017-10-11;14:00:00;1474809.25;1161168.5
2017-10-11;14:05:00;1533181.5;1223674.25
2017-10-11;14:10:00;1.441.849.875;1.116.429.375
2017-10-11;14:15:00;1399153.5;1.087.915.625
2017-10-11;14:20:00;1.360.642.125;10.467.564.375
2017-10-11;14:25:00;1.392.077.125;1.065.734.625
2017-10-11;14:30:00;1.373.552.625;1.018.022.875
2017-10-11;14:35:00;1.331.593.625;1.018.985.375
2017-10-11;14:40:00;1.136.591.875;903.464.375
2017-10-11;14:45:00;1077836.75;858.484.375
2017-10-11;14:50:00;1.081.497.875;8.412.080.625
2017-10-11;14:55:00;1.107.517.625;8.805.249.375
2017-10-11;15:00:00;1157441.75;9.915.949.375
2017-10-11;15:05:00;1184717.25;1.017.804.875
2017-10-11;15:10:00;1.145.470.875;908.761.625
2017-10-11;15:15:00;1143442.25;912.854.375
2017-10-11;15:20:00;1112803.5;889.149.625
2017-10-11;15:25:00;1.168.092.375;960749
2017-10-11;15:30:00;1137442.75;908725.75
2017-10-11;15:35:00;1.069.107.375;846075.75
2017-10-11;15:40:00;1.239.528.625;1.022.208.375
2017-10-11;15:45:00;1.440.825.875;1.254.593.625
2017-10-11;15:50:00;1364454.25;1171976.75
2017-10-11;15:55:00;1315116.25;1112344.75
2017-10-11;16:00:00;1379946;1196968.25
2017-10-11;16:05:00;1.334.322.625;1129033.25
2017-10-11;16:10:00;1360272.5;1.178.529.875
2017-10-11;16:15:00;1377435.25;1169011
2017-10-11;16:20:00;1258802.25;1054334.75
2017-10-11;16:25:00;1.335.024.125;1133826.5
2017-10-11;16:30:00;1263450.25;10.410.224.375
2017-10-11;16:35:00;1227986;1.019.902.375
2017-10-11;16:40:00;1276120.25;1069093.5
2017-10-11;16:45:00;1.176.633.375;953.228.625
2017-10-11;16:50:00;1.237.822.125;9.678.351.875
2017-10-11;16:55:00;1565103.75;1305130.75
2017-10-11;17:00:00;1.396.331.125;1105968
2017-10-11;17:05:00;1.571.658.625;1.292.172.875
2017-10-11;17:10:00;1.400.773.375;1104437.5
2017-10-11;17:15:00;1.446.441.125;1142482.5
2017-10-11;17:20:00;1.240.175.625;971.413.625
2017-10-11;17:25:00;1155494;9.056.154.375
2017-10-11;17:30:00;1.213.063.625;9.667.553.125
2017-10-11;17:35:00;1.210.310.125;968.672.375
2017-10-11;17:40:00;1175149.75;9.388.071.875
2017-10-11;17:45:00;1.114.475.375;881.897.125
2017-10-11;17:50:00;1.174.886.875;948490.75
2017-10-11;17:55:00;1208028.25;9.735.640.625
2017-10-11;18:00:00;1.232.727.375;9.961.974.375
2017-10-11;18:05:00;1.187.995.875;950.520.375
2017-10-11;18:10:00;1130185.25;903.558.125
2017-10-11;18:15:00;1273641.75;1.062.868.625
2017-10-11;18:20:00;1.353.672.375;1.119.449.375
2017-10-11;18:25:00;1.328.965.375;1100841.25
2017-10-11;18:30:00;1.341.615.875;1.109.353.125
2017-10-11;18:35:00;1.405.350.875;1.166.528.375
2017-10-11;18:40:00;1375086.25;1142596.5
2017-10-11;18:45:00;1.325.933.875;1096512.5
2017-10-11;18:50:00;1.295.517.375;1.065.387.125
2017-10-11;18:55:00;1342765.75;1108001
2017-10-11;19:00:00;1165106.5;927.369.375
2017-10-11;19:05:00;1.237.611.375;10.096.971.875
2017-10-11;19:10:00;1.294.313.625;1064048.75
2017-10-11;19:15:00;1.230.089.875;994205
2017-10-11;19:20:00;1.212.165.375;9.744.420.625
2017-10-11;19:25:00;1.216.141.625;982033.25
2017-10-11;19:30:00;1206477.5;967050.25
2017-10-11;19:35:00;1.230.557.625;9.962.200.625
2017-10-11;19:40:00;1.608.979.875;1.430.527.625
2017-10-11;19:45:00;1757888.5;1567223.25
2017-10-11;19:50:00;1.532.144.125;1326540.5
2017-10-11;19:55:00;1.441.922.375;1233254.5
2017-10-11;20:00:00;1435307;1.214.001.875
2017-10-11;20:05:00;1.555.891.625;1.343.576.875
2017-10-11;20:10:00;1439803.25;1.214.260.125
2017-10-11;20:15:00;1390706;1166402
2017-10-11;20:20:00;1.404.031.125;1.179.447.625
2017-10-11;20:25:00;1.440.519.875;1.216.055.875
2017-10-11;20:30:00;1.429.089.125;1208928
2017-10-11;20:35:00;1.487.802.125;1.258.332.375
2017-10-11;20:40:00;1.495.790.125;1264665.25
2017-10-11;20:45:00;1.437.021.875;1207748.75
2017-10-11;20:50:00;1426774.5;1.218.152.625
2017-10-11;20:55:00;1435955.25;1.226.485.875
2017-10-11;21:00:00;1406405;1210360.25
2017-10-11;21:05:00;1.357.950.125;1135754.75
2017-10-11;21:10:00;1318736.25;1.089.419.625
2017-10-11;21:15:00;1249915.25;1034884
2017-10-11;21:20:00;1262390.75;10.294.040.625
2017-10-11;21:25:00;1.265.822.625;10.363.460.625
2017-10-11;21:30:00;1.262.122.375;10.373.518.125
2017-10-11;21:35:00;1.268.757.375;1049868.25
2017-10-11;21:40:00;1230734.75;10.095.948.125
2017-10-11;21:45:00;1.109.156.375;895149.5
2017-10-11;21:50:00;1.105.280.125;885.640.625
2017-10-11;21:55:00;1104782;8.811.451.875
2017-10-11;22:00:00;1.093.739.625;8.808.096.875
2017-10-11;22:05:00;1.149.303.375;945230.75
2017-10-11;22:10:00;1174145.25;9.865.406.875
2017-10-11;22:15:00;1.333.049.625;1114747
2017-10-11;22:20:00;1332259;1.088.876.375
2017-10-11;22:25:00;1291377.5;1.078.791.875
2017-10-11;22:30:00;1.288.702.875;1090518.25
2017-10-11;22:35:00;1260659.75;1014153.25
2017-10-11;22:40:00;1.232.785.875;10.019.585.625
2017-10-11;22:45:00;1.335.230.125;1103011
2017-10-11;22:50:00;1.338.339.875;1104472.5
2017-10-11;22:55:00;1.339.557.875;1118737.75
2017-10-11;23:00:00;1.340.785.125;1.125.282.125
2017-10-11;23:05:00;1395179.25;1.165.349.625
2017-10-11;23:10:00;1.343.824.875;1.114.965.625
2017-10-11;23:15:00;1.399.627.125;1.197.019.625
2017-10-11;23:20:00;1356984.25;1166930
2017-10-11;23:25:00;1382220.75;1178220
2017-10-11;23:30:00;1.394.833.875;1.158.016.125
2017-10-11;23:35:00;1.376.157.125;1151947.5
2017-10-11;23:40:00;1404929.25;1165494
2017-10-11;23:45:00;1.498.630.625;1227570
2017-10-11;23:50:00;1518446.5;1.220.117.625
2017-10-11;23:55:00;1.508.453.375;1.208.286.375
2017-10-12;00:00:00;1.480.459.625;1191838.5
2017-10-12;00:05:00;1.536.850.625;1242466
2017-10-12;00:10:00;1470245;1.173.498.375
2017-10-12;00:15:00;1.507.414.875;1216322.5
2017-10-12;00:20:00;1746609.5;1.405.731.625
2017-10-12;00:25:00;1956479.25;1566071.25
2017-10-12;00:30:00;1.898.713.875;1499235.75
2017-10-12;00:35:00;1.880.067.375;1.487.549.625
2017-10-12;00:40:00;1.879.029.125;1481571.5
2017-10-12;00:45:00;1789658.75;1440824.5
2017-10-12;00:50:00;1765602.75;1.422.464.875
2017-10-12;00:55:00;1785085.25;1.445.494.875
2017-10-12;01:00:00;1699512.5;1.358.430.125
2017-10-12;01:05:00;1734462.75;1393655
2017-10-12;01:10:00;1697105.75;1.350.659.125
2017-10-12;01:15:00;1764942;1.420.124.375
2017-10-12;01:20:00;1782773.75;1438527.5
2017-10-12;01:25:00;1718828.75;1.387.408.125
2017-10-12;01:30:00;1.685.746.625;1.345.449.125
2017-10-12;01:35:00;1.628.958.125;1295696.25
2017-10-12;01:40:00;1647879;1296447.5
2017-10-12;01:45:00;1.513.630.375;1201842
2017-10-12;01:50:00;1496565.25;1.205.870.625
2017-10-12;01:55:00;1.470.908.625;1173973
2017-10-12;02:00:00;1.509.543.625;1.227.140.375
2017-10-12;02:05:00;1.515.540.625;1.218.330.875
2017-10-12;02:10:00;1532493;1253972.5
2017-10-12;02:15:00;1.533.299.125;1.241.428.625
2017-10-12;02:20:00;1508770;1209781
2017-10-12;02:25:00;1457142.5;1161213.5
2017-10-12;02:30:00;1.437.165.875;1.136.731.375
2017-10-12;02:35:00;1403849.25;1094417.75
2017-10-12;02:40:00;1429389.5;1132795.5
2017-10-12;02:45:00;1.425.087.375;1114970
2017-10-12;02:50:00;1.435.704.125;1.133.434.625
2017-10-12;02:55:00;1409711.25;1115211.75
2017-10-12;03:00:00;1.401.680.375;1112105.5
2017-10-12;03:05:00;1378801.75;1080474.75
2017-10-12;03:10:00;1.391.043.625;1.085.989.375
2017-10-12;03:15:00;1505429;1.220.745.625
2017-10-12;03:20:00;1586140.75;1.239.448.375
2017-10-12;03:25:00;1684688;1.296.963.375
2017-10-12;03:30:00;1.679.136.375;1279066.25
2017-10-12;03:35:00;1.628.396.125;1243056.5
2017-10-12;03:40:00;1847945;1454743.25
2017-10-12;03:45:00;1852339;1458711.25
2017-10-12;03:50:00;1786049.75;1.411.646.125
2017-10-12;03:55:00;1659436.5;1.276.369.375
2017-10-12;04:00:00;1862954.5;1477942.5
2017-10-12;04:05:00;1.874.335.625;1475263
2017-10-12;04:10:00;1.894.906.875;1.504.417.375
2017-10-12;04:15:00;1940988.5;1589610
2017-10-12;04:20:00;1832705;1463411
2017-10-12;04:25:00;1.786.173.875;1420965.25
2017-10-12;04:30:00;1.496.791.125;1152400
2017-10-12;04:35:00;1484319.5;1.136.843.125
2017-10-12;04:40:00;1.630.246.875;1.289.542.625
2017-10-12;04:45:00;1.750.457.375;1403593.75
2017-10-12;04:50:00;1818019.75;1.491.099.375
2017-10-12;04:55:00;1810634;1484454.5
2017-10-12;05:00:00;1645964;1320219
2017-10-12;05:05:00;1764596.75;1.432.006.875
2017-10-12;05:10:00;1.815.675.375;1.486.749.125
2017-10-12;05:15:00;1741295.25;1.398.508.875
2017-10-12;05:20:00;1.774.878.125;1.444.772.875
2017-10-12;05:25:00;1766395.5;1.445.323.375
2017-10-12;05:30:00;1689785.5;1.359.807.875
2017-10-12;05:35:00;1.672.604.125;1.346.187.125
2017-10-12;05:40:00;1728933;1.410.261.875
2017-10-12;05:45:00;1682627;1.352.122.875
2017-10-12;05:50:00;1632761.25;1.294.344.625
2017-10-12;05:55:00;1.682.688.125;1351304
2017-10-12;06:00:00;1.781.086.375;1.444.590.625
2017-10-12;06:05:00;1828162.25;1494584
2017-10-12;06:10:00;1717047.5;1.379.144.375
2017-10-12;06:15:00;1687711;1350590.75
2017-10-12;06:20:00;1.675.701.375;1335847.75
2017-10-12;06:25:00;1650388.25;1319826.75
2017-10-12;06:30:00;1.671.206.375;1337350.5
2017-10-12;06:35:00;1656309.75;1332815.25
2017-10-12;06:40:00;1.620.483.875;1281151.5
